0.0,0.009478463981882367
1.0,0.06765544810673356
2.0,0.001853397131703338
3.0,0.0141238440211555
4.0,0.0903187991447283
5.0,0.01855854837775152
6.0,0.00977408292238784
7.0,0.003325010152302777
8.0,0.052471628102780776
9.0,0.06889033877279285
10.0,0.07609281917473922
11.0,0.1374559338477287
12.0,0.010514644146454182
13.0,0.11670536629926712
14.0,0.066800449813705
15.0,0.049222989171113014
16.0,0.10121517044491667
17.0,0.04817130569226698
18.0,0.017439223742301228
19.0,0.018428459706012472
20.0,0.0318636830406464
21.0,0.01369988243840286
22.0,0.0061074572773737535
23.0,0.014952891794289488
24.0,0.017918335001305612
25.0,0.047027483287694724
26.0,0.06894092159553648
27.0,0.05275935777337651
28.0,0.04032133930750163
29.0,0.02317860921805653
30.0,0.015343946504913039
31.0,0.0006160206499057708
32.0,0.10109539612841881
33.0,0.015726159696751153
34.0,0.06519190647491079
35.0,0.11181650161854989
36.0,0.10247565727122138
37.0,0.14438029258028617
38.0,0.2912976347630605
39.0,0.4242948128963717
40.0,0.7695616521098051
41.0,1.1705886332304047
42.0,1.7325322378562373
43.0,2.1715022511587074
44.0,2.6860697357528025
45.0,3.146132112953488
46.0,3.5391707485823294
47.0,3.869459988558714
48.0,4.132772724703709
49.0,4.315256699435856
50.0,4.518988299573379
51.0,4.883631011042345
52.0,4.819878799627453
53.0,4.874527631203185
54.0,5.115494155118411
55.0,5.158412146611369
56.0,5.222559932728824
57.0,5.2944884093467
58.0,5.343989349486342
59.0,5.311194285718093
60.0,5.422751041786316
61.0,5.403148172065125
62.0,5.40968705700208
63.0,5.514903516938641
64.0,5.40166325101288
65.0,5.535247022071834
66.0,5.49195631922198
67.0,5.503859080770126
68.0,5.41707940378383
69.0,5.528148075460311
70.0,5.474088846218969
71.0,5.460212431372731
72.0,5.557847367929418
73.0,5.535671868537233
74.0,5.505863405685157
75.0,5.545019440343246
76.0,5.518959847658769
77.0,5.460300435439505
78.0,5.528856406232391
79.0,5.529020538039915
80.0,5.440547782559671
81.0,5.491826621775325
82.0,5.49188682675362
83.0,5.468808751107587
84.0,5.467605314654729
85.0,5.47231348609742
86.0,5.462957561659348
87.0,5.440883519987026
88.0,5.478640581168439
89.0,5.557345884152364
90.0,5.503662244085475
91.0,5.573233570169911
92.0,5.507885207002769
93.0,5.483667976177637
94.0,5.466590661840989
95.0,5.536082466460885
96.0,5.519203030935097
97.0,5.551526634725232
98.0,5.453616353110829
99.0,5.4969863045272644
100.0,5.574846645111157
101.0,5.4567340722757365
102.0,5.3984005295405115
103.0,5.387147800741309
104.0,5.468218810547197
105.0,5.416597244830067
106.0,5.471133720730697
107.0,5.401342512822404
108.0,5.617617371923668
109.0,5.452537598642521
110.0,5.473784710195699
111.0,5.476264403013093
112.0,5.47229598326414
113.0,5.506319034127206
114.0,5.500679325556846
115.0,5.553782042809971
116.0,5.500516176839588
117.0,5.456379064816419
118.0,5.4818753159513705
119.0,5.4174788277232295
120.0,5.5009707827753775
121.0,5.507533962295979
122.0,5.542586084700981
123.0,5.547855069270796
124.0,5.453465338988227
125.0,5.536492129365214
126.0,5.514181769178918
127.0,5.620592661332753
128.0,5.417931568048924
129.0,5.4160027110317746
130.0,5.457482977153251
