-2795.8122058939884,0.0031622776601683794,5.0,135.23605322570205
-5335.207334858532,0.0035481338923357532,6.0,18.093229217428245
-6408.199722723456,0.003981071705534973,6.0,7.752322391042609
-10489.850810055706,0.0044668359215096305,5.0,0.31023727786760646
-4376.337271827256,0.005011872336272725,6.0,38.58791349371425
-5487.798537703319,0.005623413251903491,5.0,16.129506295279104
-8877.513864411641,0.00630957344480193,5.0,1.1086577238053679
-4708.745591958731,0.00707945784384138,6.0,29.67702839497039
-6760.142800069586,0.007943282347242814,6.0,5.870831933908796
-5621.590346390557,0.008912509381337459,5.0,14.51190794892672
-1563.0287516933554,0.01,5.0,358.0900159460085
-10376.231425130525,0.011220184543019636,5.0,0.3393676953827729
-989.5122129202131,0.012589254117941675,4.0,566.4799615668363
-10294.337212870932,0.01412537544622754,5.0,0.36204609507314595
-4346.939432310154,0.015848931924611134,6.0,39.494449687201886
-9003.596563047051,0.01778279410038923,6.0,0.997918138774379
-8610.949376112381,0.0199526231496888,6.0,1.3607878393573904
-8355.745678764071,0.0223872113856834,6.0,1.664702660154005
-5369.654219465689,0.025118864315095794,6.0,17.607563646255706
-3530.0862846643754,0.028183829312644536,5.0,75.71879944664784
-3619.298565816641,0.03162277660168379,5.0,70.56671923611083
-5940.189351368569,0.03548133892335755,4.0,11.347009583235913
-6869.234560597234,0.039810717055349734,4.0,5.447251987830532
-5950.032882280734,0.0446683592150963,4.0,11.25912527587687
-5127.040490433632,0.05011872336272722,4.0,21.56888819075817
-6254.779811431153,0.05623413251903491,4.0,8.850399168205236
-2983.778612590755,0.06309573444801933,4.0,117.23632703437008
135.6537040055344,0.0707945784384138,4.0,1377.7380731111891
-8582.610168644014,0.07943282347242814,4.0,1.4073858852627292
1892.4224187597526,0.08912509381337454,4.0,5518.444848163299
-3738.4437050422193,0.1,4.0,64.59195180634421
4.668228980854728,0.11220184543019636,4.0,1242.3180587196214
-1614.0566521380986,0.12589254117941673,4.0,345.8899515844295
-1817.9316984999198,0.14125375446227545,3.0,296.1081005435834
159.65636818099648,0.15848931924611134,3.0,1412.0537363677115
2659.9181377220602,0.1778279410038923,2.0,10233.00387612726
2703.6582519608282,0.19952623149688797,2.0,10592.731137673514
3118.489634563968,0.22387211385683395,2.0,14699.874296485215
2839.856577523473,0.251188643150958,3.0,11729.499249141125
2857.2958582232477,0.28183829312644537,2.0,11959.485667012257
2897.7736362486953,0.31622776601683794,2.0,12348.044514027117
3053.2346694537955,0.35481338923357547,2.0,13961.377067046073
2686.0582864783546,0.39810717055349726,2.0,10446.489591458205
4449.830722400398,0.44668359215096315,1.0,42312.9778558205
2161.284474279124,0.5011872336272722,2.0,6901.596198287802
4500.30398782078,0.5623413251903491,1.0,44034.003497563266
4538.5867262431,0.6309573444801932,1.0,45385.89037695269
4227.519334515566,0.7079457843841379,1.0,35498.57063500216
4302.234947036111,0.7943282347242815,1.0,37656.647661295254
4403.665279369808,0.8912509381337456,1.0,40797.80370855076
4429.627879506928,1.0,1.0,41643.10598465288
