0.0,0.019854017356050052
2.0,0.029472346762646567
4.0,0.08419597862725944
6.0,0.03972397340251223
8.0,0.0842555980147709
10.0,0.0009165964140960495
12.0,0.000640557743938645
14.0,0.04963937267106623
16.0,0.05103477086479958
18.0,0.03533525564937854
20.0,0.07124043273179842
22.0,0.019741122037772223
24.0,0.06990652464313835
26.0,0.03211042335897604
28.0,0.05880296417768359
30.0,0.12492692416794417
32.0,0.18076513932891913
34.0,0.3454251089547469
36.0,0.5786551441929234
38.0,1.3351034070837593
40.0,2.2494707375600416
42.0,3.0729860090280003
44.0,3.8664664327382843
46.0,4.387610226666521
48.0,4.740064253925703
50.0,4.9342124997437695
52.0,5.110273088946281
54.0,5.147819061202106
56.0,5.342603199797419
58.0,5.413197886903357
60.0,5.479060226026038
62.0,5.452955745527601
64.0,5.441737826898479
66.0,5.463462205384669
68.0,5.533277086430953
70.0,5.491756091626145
72.0,5.53430352471141
74.0,5.514668229593942
76.0,5.466885406505458
78.0,5.461593852567245
80.0,5.4834994538502535
82.0,5.46912220379713
84.0,5.444083514336245
86.0,5.516990078210871
88.0,5.503758593879365
90.0,5.469157479649556
92.0,5.537217442047488
94.0,5.517498284060019
96.0,5.522385965413884
98.0,5.54426525838754
100.0,5.510211171920752
102.0,5.520598028406686
104.0,5.568397409326926
106.0,5.576193995446429
108.0,5.496273854599949
110.0,5.5659826702646935
